  # rho, z,   i,  j,  code:  1=sphere, 2=cone, 3=cant, 4= edge
    0.67483E+02    0.15509E+05   125   614     2
    0.66712E+02    0.15509E+05   124   614     2
    0.65950E+02    0.15509E+05   123   614     2
    0.65196E+02    0.15509E+05   122   614     2
    0.64450E+02    0.15509E+05   121   614     2
    0.63713E+02    0.15509E+05   120   614     2
    0.62984E+02    0.15509E+05   119   614     2
    0.62262E+02    0.15509E+05   118   614     2
    0.61549E+02    0.15509E+05   117   614     2
    0.60844E+02    0.15509E+05   116   614     2
    0.60146E+02    0.15509E+05   115   614     2
    0.59456E+02    0.15509E+05   114   614     2
    0.58773E+02    0.15509E+05   113   614     2
    0.58098E+02    0.15509E+05   112   614     2
    0.57430E+02    0.15509E+05   111   614     2
    0.56770E+02    0.15509E+05   110   614     2
    0.56117E+02    0.15509E+05   109   614     2
    0.55471E+02    0.15509E+05   108   614     2
    0.54832E+02    0.15509E+05   107   614     2
    0.54201E+02    0.15509E+05   106   614     2
    0.53576E+02    0.15509E+05   105   614     2
    0.52958E+02    0.15509E+05   104   614     2
    0.52347E+02    0.15509E+05   103   614     2
    0.51742E+02    0.15509E+05   102   614     2
    0.51144E+02    0.15509E+05   101   614     2
    0.50553E+02    0.15509E+05   100   614     2
    0.49968E+02    0.15509E+05    99   614     2
    0.49390E+02    0.15509E+05    98   614     2
    0.48818E+02    0.15509E+05    97   614     2
    0.48252E+02    0.15509E+05    96   614     2
    0.47692E+02    0.15509E+05    95   614     2
    0.47139E+02    0.15509E+05    94   614     2
    0.46592E+02    0.15509E+05    93   614     2
    0.46050E+02    0.15509E+05    92   614     2
    0.45515E+02    0.15509E+05    91   614     2
    0.44986E+02    0.15509E+05    90   614     2
    0.44462E+02    0.15509E+05    89   614     2
    0.43944E+02    0.15509E+05    88   614     2
    0.43432E+02    0.15509E+05    87   614     2
    0.42925E+02    0.15509E+05    86   614     2
    0.42424E+02    0.15509E+05    85   614     2
    0.41928E+02    0.15509E+05    84   614     2
    0.41438E+02    0.15509E+05    83   614     2
    0.40954E+02    0.15509E+05    82   614     2
    0.40474E+02    0.15509E+05    81   614     2
    0.40000E+02    0.15509E+05    80   614     2
    0.39500E+02    0.15509E+05    79   614     2
    0.39000E+02    0.15509E+05    78   614     2
    0.38500E+02    0.15509E+05    77   614     1
    0.38000E+02    0.15509E+05    76   614     1
    0.37500E+02    0.15509E+05    75   614     1
    0.37000E+02    0.15509E+05    74   614     1
    0.36500E+02    0.15509E+05    73   614     1
    0.36000E+02    0.15509E+05    72   614     1
    0.35500E+02    0.15509E+05    71   614     1
    0.35000E+02    0.15509E+05    70   614     1
    0.34500E+02    0.15509E+05    69   614     1
    0.34000E+02    0.15509E+05    68   614     1
    0.33500E+02    0.15509E+05    67   614     1
    0.33000E+02    0.15509E+05    66   614     1
    0.32500E+02    0.15509E+05    65   614     1
    0.32000E+02    0.15509E+05    64   614     1
    0.31500E+02    0.15509E+05    63   614     1
    0.31000E+02    0.15509E+05    62   614     1
    0.30500E+02    0.15509E+05    61   614     1
    0.30000E+02    0.15509E+05    60   614     1
    0.29500E+02    0.15509E+05    59   614     1
    0.29000E+02    0.15509E+05    58   614     1
    0.28500E+02    0.15509E+05    57   614     1
    0.28000E+02    0.15509E+05    56   614     1
    0.27500E+02    0.15509E+05    55   614     1
    0.27000E+02    0.15509E+05    54   614     1
    0.26500E+02    0.15509E+05    53   614     1
    0.26000E+02    0.15509E+05    52   614     1
    0.25500E+02    0.15509E+05    51   614     1
    0.25000E+02    0.15509E+05    50   614     1
    0.24500E+02    0.15509E+05    49   614     1
    0.24000E+02    0.15509E+05    48   614     1
    0.23500E+02    0.15509E+05    47   614     1
    0.23000E+02    0.15509E+05    46   614     1
    0.22500E+02    0.15509E+05    45   614     1
    0.22000E+02    0.15509E+05    44   614     1
    0.21500E+02    0.15509E+05    43   614     1
    0.21000E+02    0.15509E+05    42   614     1
    0.20500E+02    0.15509E+05    41   614     1
    0.20000E+02    0.15509E+05    40   614     1
    0.19500E+02    0.15509E+05    39   614     1
    0.19000E+02    0.15509E+05    38   614     1
    0.18500E+02    0.15509E+05    37   614     1
    0.18000E+02    0.15509E+05    36   614     1
    0.17500E+02    0.15509E+05    35   614     1
    0.17000E+02    0.15509E+05    34   614     1
    0.16500E+02    0.15509E+05    33   614     1
    0.16000E+02    0.15509E+05    32   614     1
    0.15500E+02    0.15509E+05    31   614     1
    0.15000E+02    0.15509E+05    30   614     1
    0.14500E+02    0.15509E+05    29   614     1
    0.14000E+02    0.15509E+05    28   614     1
    0.13500E+02    0.15509E+05    27   614     1
    0.13000E+02    0.15509E+05    26   614     1
    0.12500E+02    0.15509E+05    25   614     1
    0.12000E+02    0.15509E+05    24   614     1
    0.11500E+02    0.15509E+05    23   614     1
    0.11000E+02    0.15509E+05    22   614     1
    0.10500E+02    0.15509E+05    21   614     1
    0.10000E+02    0.15509E+05    20   614     1
    0.95000E+01    0.15509E+05    19   614     1
    0.90000E+01    0.15509E+05    18   614     1
    0.85000E+01    0.15509E+05    17   614     1
    0.80000E+01    0.15509E+05    16   614     1
    0.75000E+01    0.15509E+05    15   614     1
    0.70000E+01    0.15509E+05    14   614     1
    0.65000E+01    0.15509E+05    13   614     1
    0.60000E+01    0.15509E+05    12   614     1
    0.55000E+01    0.15509E+05    11   614     1
    0.50000E+01    0.15509E+05    10   614     1
    0.45000E+01    0.15509E+05     9   614     1
    0.40000E+01    0.15509E+05     8   614     1
    0.35000E+01    0.15509E+05     7   614     1
    0.30000E+01    0.15509E+05     6   614     1
    0.25000E+01    0.15509E+05     5   614     1
    0.20000E+01    0.15509E+05     4   614     1
    0.15000E+01    0.15509E+05     3   614     1
    0.10000E+01    0.15509E+05     2   614     1
    0.50000E+00    0.15509E+05     1   614     1
