 
 # along tip axis: rho=0, s=   2.00000000000000     
  5.50   -0.122355E+00    0.2750   -0.245E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.126789E+00    0.3000   -0.254E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.133755E+00    0.3250   -0.268E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.146946E+00    0.3500   -0.294E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.50   -0.176508E+00    0.3750   -0.353E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.00   -0.986235E-01    0.4000   -0.197E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.50    0.000000E+00    0.4250    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.98    0.000000E+00    0.4492    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   9.00000000000000     
 -0.10   -0.309519E-01   -0.0050   -0.619E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.309574E-01   -0.0025   -0.619E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.872720E-01    0.0000   -0.175E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.930311E-01    0.0250   -0.186E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.933905E-01    0.0500   -0.187E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.939476E-01    0.0750   -0.188E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.947044E-01    0.1000   -0.189E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.956637E-01    0.1250   -0.191E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.968284E-01    0.1500   -0.194E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.982022E-01    0.1750   -0.196E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.997896E-01    0.2000   -0.200E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.101598E+00    0.2250   -0.203E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.103639E+00    0.2500   -0.207E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.105946E+00    0.2750   -0.212E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.108594E+00    0.3000   -0.217E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.111776E+00    0.3250   -0.224E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.115983E+00    0.3500   -0.232E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.50   -0.122490E+00    0.3750   -0.245E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.00   -0.134685E+00    0.4000   -0.269E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.50   -0.161875E+00    0.4250   -0.324E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.00   -0.904642E-01    0.4500   -0.181E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.50    0.000000E+00    0.4750    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.98    0.000000E+00    0.4992    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   10.0000000000000     
 -0.10   -0.275686E-01   -0.0050   -0.551E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.275731E-01   -0.0025   -0.551E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.777292E-01    0.0000   -0.155E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.828482E-01    0.0250   -0.166E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.831398E-01    0.0500   -0.166E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.835920E-01    0.0750   -0.167E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.842068E-01    0.1000   -0.168E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.849868E-01    0.1250   -0.170E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.859350E-01    0.1500   -0.172E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.870549E-01    0.1750   -0.174E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.883503E-01    0.2000   -0.177E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.898251E-01    0.2250   -0.180E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.914841E-01    0.2500   -0.183E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.933341E-01    0.2750   -0.187E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.953876E-01    0.3000   -0.191E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.976734E-01    0.3250   -0.195E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.100262E+00    0.3500   -0.201E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.50   -0.103332E+00    0.3750   -0.207E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.00   -0.107337E+00    0.4000   -0.215E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.50   -0.113460E+00    0.4250   -0.227E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.00   -0.124842E+00    0.4500   -0.250E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.50   -0.150113E+00    0.4750   -0.300E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.00   -0.839041E-01    0.5000   -0.168E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.50    0.000000E+00    0.5250    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
